2022-02-16 08:35:52,150 INFO    HandlerThread:1826 [handler.py:handle_request_pause():620] stopping system metrics thread
2022-02-16 08:35:52,658 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'digest': '0bba9aeaf43594471699a57899156772', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-zrwfymk2', 'alias': 'latest'}, {'artifactCollectionName': 'source-zrwfymk2', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'versionIndex': 0}}, 'version': 'v0'}
2022-02-16 08:35:52,658 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:35:53,708 INFO    Thread-8  :1826 [dir_watcher.py:_on_file_modified():230] file/dir modified: /mnt/c/Users/saras/Documents/eldorado/wandb/run-20220216_083518-zrwfymk2/files/output.log
2022-02-16 08:36:05,361 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: stop_status
2022-02-16 08:36:05,361 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: stop_status
2022-02-16 08:36:20,668 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: stop_status
2022-02-16 08:36:20,669 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: stop_status
2022-02-16 08:36:35,942 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: stop_status
2022-02-16 08:36:35,943 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: stop_status
2022-02-16 08:36:50,240 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: resume
2022-02-16 08:36:50,241 INFO    HandlerThread:1826 [handler.py:handle_request_resume():611] starting system metrics thread
2022-02-16 08:36:50,585 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:36:50,586 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:36:50,590 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: pause
2022-02-16 08:36:50,591 INFO    HandlerThread:1826 [handler.py:handle_request_pause():620] stopping system metrics thread
2022-02-16 08:36:51,208 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: stop_status
2022-02-16 08:36:52,207 INFO    Thread-27 :1826 [upload_job.py:push():95] Uploaded file /home/saraselis/.cache/wandb/artifacts/obj/md5/08/7506b6f0c84b191705b24d4a9fd2bb
